id,label
970.jpg,0.8732
971.jpg,0.6316
972.jpg,0.8084
973.jpg,0.7026
974.jpg,0.8490
975.jpg,0.8553
976.jpg,0.5815
977.jpg,0.5655
978.jpg,0.8987
979.jpg,0.7510
980.jpg,0.6370
981.jpg,0.9524
982.jpg,0.5973
983.jpg,0.8017
984.jpg,0.7697
985.jpg,0.6649
986.jpg,0.8271
987.jpg,0.7608
988.jpg,0.7558
989.jpg,0.8055
990.jpg,0.7678
991.jpg,0.8193
992.jpg,0.7650
993.jpg,0.7354
994.jpg,0.8278
995.jpg,0.8683
996.jpg,0.9488
997.jpg,0.8199
998.jpg,0.8768
999.jpg,0.6489
1000.jpg,0.6516
1001.jpg,0.9594
1002.jpg,0.8824
1003.jpg,0.9112
1004.jpg,0.7781
1005.jpg,0.8259
1006.jpg,0.9547
1007.jpg,0.8071
1008.jpg,0.8953
1009.jpg,0.9173
1010.jpg,0.7023
1011.jpg,0.8158
1012.jpg,0.7882
1013.jpg,0.8815
1014.jpg,0.9572
1015.jpg,0.7937
1016.jpg,0.6308
1017.jpg,0.8611
1018.jpg,0.9310
1019.jpg,0.9034
1020.jpg,0.8276
1021.jpg,0.5656
1022.jpg,0.8411
1023.jpg,0.6044
1024.jpg,0.8689
1025.jpg,0.8658
1026.jpg,0.7431
1027.jpg,0.9024
1028.jpg,0.6962
1029.jpg,0.8337
1030.jpg,0.8240
1031.jpg,0.9147
1032.jpg,0.8573
1033.jpg,0.8179
1034.jpg,0.7943
1035.jpg,0.7973
1036.jpg,0.5905
1037.jpg,0.8217
1038.jpg,0.8948
1039.jpg,0.8704
1040.jpg,0.9354
1041.jpg,0.8670
1042.jpg,0.8686
1043.jpg,0.8472
1044.jpg,0.5448
1045.jpg,0.7045
1046.jpg,0.6073
1047.jpg,0.8588
1048.jpg,0.8925
1049.jpg,0.9122
1050.jpg,0.9213
1051.jpg,0.6978
1052.jpg,0.9123
1053.jpg,0.9088
1054.jpg,0.8835
1055.jpg,0.5641
1056.jpg,0.7039
1057.jpg,0.8591
1058.jpg,0.7995
1059.jpg,0.9647
1060.jpg,0.8209
1061.jpg,0.8242
1062.jpg,0.9510
1063.jpg,0.8498
1064.jpg,0.7074
1065.jpg,0.9610
1066.jpg,0.9508
1067.jpg,0.8981
1068.jpg,0.8883
1069.jpg,0.6192
1070.jpg,0.7840
1071.jpg,0.8701
1072.jpg,0.8344
1073.jpg,0.9000
1074.jpg,0.6839
1075.jpg,0.9670
1076.jpg,0.7942
1077.jpg,0.6953
1078.jpg,0.8050
1079.jpg,0.8347
1080.jpg,0.9720
1081.jpg,0.8622
1082.jpg,0.8335
1083.jpg,0.9380
1084.jpg,0.8938
1085.jpg,0.5132
1086.jpg,0.8510
1087.jpg,0.6457
1088.jpg,0.7354
1089.jpg,0.8771
1090.jpg,0.7109
1091.jpg,0.5345
1092.jpg,0.8005
1093.jpg,0.7449
1094.jpg,0.8310
1095.jpg,0.8463
1096.jpg,0.6490
1097.jpg,0.7499
1098.jpg,0.8196
1099.jpg,0.8569
1100.jpg,0.9054
1101.jpg,0.5716
1102.jpg,0.7547
1103.jpg,0.7545
1104.jpg,0.8353
1105.jpg,0.6603
1106.jpg,0.8560
1107.jpg,0.8010
1108.jpg,0.7492
1109.jpg,0.6535
1110.jpg,0.8729
1111.jpg,0.9102
1112.jpg,0.9344
1113.jpg,0.8103
1114.jpg,0.9027
1115.jpg,0.9382
1116.jpg,0.6842
1117.jpg,0.8242
1118.jpg,0.8510
1119.jpg,0.8714
1120.jpg,0.9178
1121.jpg,0.7404
1122.jpg,0.9480
1123.jpg,0.8041
1124.jpg,0.6166
1125.jpg,0.8209
1126.jpg,0.8455
1127.jpg,0.8392
1128.jpg,0.7702
1129.jpg,0.6580
1130.jpg,0.8078
1131.jpg,0.7938
1132.jpg,0.6626
1133.jpg,0.5650
1134.jpg,0.7463
1135.jpg,0.8310
1136.jpg,0.9511
1137.jpg,0.7439
1138.jpg,0.8738
1139.jpg,0.5738
1140.jpg,0.8691
1141.jpg,0.8711
1142.jpg,0.8163
1143.jpg,0.5644
1144.jpg,0.8929
1145.jpg,0.8303
1146.jpg,0.7683
1147.jpg,0.8930
1148.jpg,0.8581
1149.jpg,0.8438
1150.jpg,0.7433
1151.jpg,0.9483
1152.jpg,0.7532
1153.jpg,0.9153
1154.jpg,0.8812
1155.jpg,0.7793
1156.jpg,0.8811
1157.jpg,0.9104
1158.jpg,0.6974
1159.jpg,0.8624
1160.jpg,0.8930
1161.jpg,0.8705
1162.jpg,0.7071
1163.jpg,0.8143
1164.jpg,0.8736
1165.jpg,0.7537
1166.jpg,0.8894
1167.jpg,0.6663
1168.jpg,0.7888
1169.jpg,0.6554
1170.jpg,0.8510
1171.jpg,0.7800
1172.jpg,0.9276
1173.jpg,0.7925
1174.jpg,0.8899
1175.jpg,0.7344
1176.jpg,0.7255
1177.jpg,0.7647
1178.jpg,0.8316
1179.jpg,0.9057
1180.jpg,0.9256
1181.jpg,0.6646
1182.jpg,0.8129
1183.jpg,0.7082
1184.jpg,0.8666
1185.jpg,0.8537
1186.jpg,0.8333
1187.jpg,0.7193
1188.jpg,0.8309
1189.jpg,0.5233
1190.jpg,0.5809
1191.jpg,0.8675
1192.jpg,0.6720
1193.jpg,0.7936
1194.jpg,0.7304
1195.jpg,0.9417
1196.jpg,0.8412
1197.jpg,0.8710
1198.jpg,0.7238
1199.jpg,0.6418
1200.jpg,0.8708
1201.jpg,0.8872
1202.jpg,0.8769
1203.jpg,0.8961
1204.jpg,0.8303
1205.jpg,0.7787
1206.jpg,0.6617
1207.jpg,0.9376
1208.jpg,0.8536
1209.jpg,0.8497
1210.jpg,0.9221
1211.jpg,0.9215
1212.jpg,0.5742
1213.jpg,0.8139
1214.jpg,0.6577
1215.jpg,0.7605
1216.jpg,0.8595
1217.jpg,0.8014
1218.jpg,0.8573
1219.jpg,0.8707
1220.jpg,0.7910
1221.jpg,0.7078
1222.jpg,0.7808
1223.jpg,0.8302
1224.jpg,0.9766
1225.jpg,0.8574
1226.jpg,0.7637
1227.jpg,0.7362
1228.jpg,0.7786
1229.jpg,0.8761
1230.jpg,0.8759
1231.jpg,0.5457
1232.jpg,0.9473
1233.jpg,0.8380
1234.jpg,0.7923
1235.jpg,0.8716
1236.jpg,0.8077
1237.jpg,0.9223
1238.jpg,0.8191
1239.jpg,0.8419
1240.jpg,0.7001
1241.jpg,0.7827
1242.jpg,0.8268
1243.jpg,0.8375
1244.jpg,0.9207
1245.jpg,0.7499
1246.jpg,0.8221
1247.jpg,0.8684
1248.jpg,0.8494
1249.jpg,0.8778
