id,label
417.jpg,0.8730
418.jpg,0.9401
419.jpg,0.8425
420.jpg,0.9446
421.jpg,0.9520
422.jpg,0.9488
423.jpg,0.9571
424.jpg,0.9201
425.jpg,0.9528
426.jpg,0.9572
427.jpg,0.8238
428.jpg,0.9618
429.jpg,0.9487
430.jpg,0.9433
431.jpg,0.9584
432.jpg,0.9542
433.jpg,0.9353
434.jpg,0.8646
435.jpg,0.9619
436.jpg,0.8722
437.jpg,0.9739
438.jpg,0.9097
439.jpg,0.9701
440.jpg,0.9198
441.jpg,0.9723
442.jpg,0.9560
443.jpg,0.9444
444.jpg,0.9486
445.jpg,0.9304
446.jpg,0.9435
447.jpg,0.9616
448.jpg,0.9580
449.jpg,0.9641
450.jpg,0.9179
451.jpg,0.8855
452.jpg,0.9087
453.jpg,0.9541
454.jpg,0.9738
455.jpg,0.9329
456.jpg,0.9463
457.jpg,0.9170
458.jpg,0.9171
459.jpg,0.9479
460.jpg,0.8680
461.jpg,0.9624
462.jpg,0.9756
463.jpg,0.9432
464.jpg,0.9700
465.jpg,0.9682
466.jpg,0.9653
467.jpg,0.9505
468.jpg,0.9716
469.jpg,0.9452
470.jpg,0.9508
471.jpg,0.9727
472.jpg,0.9406
473.jpg,0.9582
474.jpg,0.9495
475.jpg,0.9644
476.jpg,0.9746
477.jpg,0.8855
478.jpg,0.9575
479.jpg,0.9307
480.jpg,0.9107
481.jpg,0.9392
482.jpg,0.9317
483.jpg,0.9315
484.jpg,0.9635
485.jpg,0.9499
486.jpg,0.9482
487.jpg,0.9363
488.jpg,0.9762
489.jpg,0.6082
490.jpg,0.9348
491.jpg,0.9605
492.jpg,0.9775
493.jpg,0.9588
494.jpg,0.9692
495.jpg,0.9474
496.jpg,0.9145
497.jpg,0.9707
498.jpg,0.9248
499.jpg,0.9279
500.jpg,0.9199
501.jpg,0.9304
502.jpg,0.9679
503.jpg,0.9730
504.jpg,0.9709
505.jpg,0.9674
506.jpg,0.9542
507.jpg,0.9802
508.jpg,0.9408
509.jpg,0.9304
510.jpg,0.9668
511.jpg,0.9591
512.jpg,0.9565
513.jpg,0.9427
514.jpg,0.9680
515.jpg,0.9700
516.jpg,0.9619
517.jpg,0.9439
518.jpg,0.9573
519.jpg,0.9684
520.jpg,0.9544
521.jpg,0.9729
522.jpg,0.9607
523.jpg,0.9683
524.jpg,0.9749
525.jpg,0.9722
526.jpg,0.9676
527.jpg,0.7174
528.jpg,0.9479
529.jpg,0.9331
530.jpg,0.9704
531.jpg,0.9399
532.jpg,0.9813
533.jpg,0.9518
534.jpg,0.9417
535.jpg,0.8957
536.jpg,0.9565
537.jpg,0.9781
538.jpg,0.9595
539.jpg,0.9624
540.jpg,0.9416
541.jpg,0.9703
542.jpg,0.9398
543.jpg,0.9700
544.jpg,0.9119
545.jpg,0.9599
546.jpg,0.8221
547.jpg,0.9659
548.jpg,0.9547
549.jpg,0.9757
550.jpg,0.9619
551.jpg,0.8636
552.jpg,0.9533
553.jpg,0.8246
554.jpg,0.9454
555.jpg,0.9163
556.jpg,0.9696
557.jpg,0.9606
558.jpg,0.9645
559.jpg,0.9637
560.jpg,0.8976
561.jpg,0.9644
562.jpg,0.9717
563.jpg,0.9577
564.jpg,0.9690
565.jpg,0.9436
566.jpg,0.9614
567.jpg,0.9693
568.jpg,0.9445
569.jpg,0.8799
570.jpg,0.9469
571.jpg,0.7799
572.jpg,0.9788
573.jpg,0.8940
574.jpg,0.9330
575.jpg,0.9709
576.jpg,0.8822
577.jpg,0.9612
578.jpg,0.9684
579.jpg,0.9530
580.jpg,0.9531
581.jpg,0.9517
582.jpg,0.9637
583.jpg,0.8841
584.jpg,0.9777
585.jpg,0.9545
586.jpg,0.9815
587.jpg,0.9706
588.jpg,0.9421
589.jpg,0.9712
590.jpg,0.9637
591.jpg,0.9359
592.jpg,0.9519
593.jpg,0.9503
594.jpg,0.9669
595.jpg,0.9373
596.jpg,0.9599
597.jpg,0.9445
598.jpg,0.9794
599.jpg,0.9671
600.jpg,0.9607
601.jpg,0.9300
602.jpg,0.9657
603.jpg,0.9544
604.jpg,0.9788
605.jpg,0.9659
606.jpg,0.9674
607.jpg,0.9433
608.jpg,0.9373
609.jpg,0.9617
610.jpg,0.9620
611.jpg,0.9683
612.jpg,0.9395
613.jpg,0.9163
614.jpg,0.9516
615.jpg,0.9684
616.jpg,0.9428
617.jpg,0.9625
618.jpg,0.9604
619.jpg,0.9573
620.jpg,0.8708
621.jpg,0.9498
622.jpg,0.9619
623.jpg,0.9719
624.jpg,0.9688
625.jpg,0.9557
626.jpg,0.9466
627.jpg,0.9625
628.jpg,0.9541
629.jpg,0.8512
630.jpg,0.9599
631.jpg,0.9475
632.jpg,0.9445
633.jpg,0.9429
634.jpg,0.9620
635.jpg,0.8587
636.jpg,0.8422
637.jpg,0.9547
638.jpg,0.9635
639.jpg,0.9635
640.jpg,0.9219
641.jpg,0.9415
642.jpg,0.9541
643.jpg,0.9605
644.jpg,0.9201
645.jpg,0.9412
646.jpg,0.9650
647.jpg,0.9654
648.jpg,0.9611
649.jpg,0.9828
650.jpg,0.9623
651.jpg,0.9592
652.jpg,0.9535
653.jpg,0.9726
654.jpg,0.9514
655.jpg,0.9632
656.jpg,0.9433
657.jpg,0.9610
658.jpg,0.9224
659.jpg,0.9708
660.jpg,0.9668
661.jpg,0.9737
662.jpg,0.9666
663.jpg,0.9696
664.jpg,0.9551
665.jpg,0.9665
666.jpg,0.9460
667.jpg,0.9504
668.jpg,0.9678
669.jpg,0.9585
670.jpg,0.9365
671.jpg,0.9574
672.jpg,0.9536
673.jpg,0.9714
674.jpg,0.9576
675.jpg,0.7828
676.jpg,0.9474
677.jpg,0.9731
678.jpg,0.6146
679.jpg,0.9525
680.jpg,0.9669
681.jpg,0.9627
682.jpg,0.9578
683.jpg,0.9494
684.jpg,0.9429
685.jpg,0.9250
686.jpg,0.9563
687.jpg,0.9426
688.jpg,0.9633
689.jpg,0.9835
690.jpg,0.8225
691.jpg,0.9490
692.jpg,0.9771
693.jpg,0.9532
694.jpg,0.7536
695.jpg,0.9489
696.jpg,0.9486
697.jpg,0.9608
698.jpg,0.9633
699.jpg,0.9582
700.jpg,0.9707
701.jpg,0.9317
702.jpg,0.9721
703.jpg,0.9649
704.jpg,0.9428
705.jpg,0.8953
706.jpg,0.9462
707.jpg,0.9668
708.jpg,0.9071
709.jpg,0.9192
710.jpg,0.9721
711.jpg,0.9574
712.jpg,0.9729
713.jpg,0.9622
714.jpg,0.9811
715.jpg,0.9451
716.jpg,0.8636
717.jpg,0.9644
718.jpg,0.9431
719.jpg,0.9597
720.jpg,0.9549
721.jpg,0.9727
722.jpg,0.9721
723.jpg,0.9723
724.jpg,0.9076
725.jpg,0.9733
726.jpg,0.9786
727.jpg,0.9470
728.jpg,0.9610
729.jpg,0.9601
730.jpg,0.9530
731.jpg,0.9660
732.jpg,0.9431
733.jpg,0.9865
734.jpg,0.9636
735.jpg,0.9371
736.jpg,0.9627
737.jpg,0.9603
738.jpg,0.9468
739.jpg,0.9397
740.jpg,0.9406
741.jpg,0.9636
742.jpg,0.9463
743.jpg,0.9754
744.jpg,0.7553
745.jpg,0.9575
746.jpg,0.9168
747.jpg,0.9483
748.jpg,0.9061
749.jpg,0.9660
750.jpg,0.9466
751.jpg,0.9580
752.jpg,0.9387
753.jpg,0.9564
754.jpg,0.9572
755.jpg,0.9673
756.jpg,0.9542
757.jpg,0.9677
758.jpg,0.9732
759.jpg,0.9497
760.jpg,0.9633
761.jpg,0.9434
762.jpg,0.9585
763.jpg,0.9470
764.jpg,0.7361
765.jpg,0.9599
766.jpg,0.9589
767.jpg,0.9531
768.jpg,0.9490
769.jpg,0.9291
770.jpg,0.9141
771.jpg,0.9686
772.jpg,0.9690
773.jpg,0.9572
774.jpg,0.9452
775.jpg,0.9770
776.jpg,0.9563
777.jpg,0.9593
778.jpg,0.9305
779.jpg,0.9650
780.jpg,0.9447
781.jpg,0.9529
782.jpg,0.9473
783.jpg,0.9563
784.jpg,0.9386
785.jpg,0.9557
786.jpg,0.9378
787.jpg,0.9589
788.jpg,0.9634
789.jpg,0.9466
790.jpg,0.9540
791.jpg,0.9597
792.jpg,0.9555
793.jpg,0.9518
794.jpg,0.9201
795.jpg,0.9517
796.jpg,0.5018
797.jpg,0.9105
798.jpg,0.9195
799.jpg,0.9634
800.jpg,0.9441
801.jpg,0.9663
802.jpg,0.9712
803.jpg,0.9680
804.jpg,0.9764
805.jpg,0.7047
806.jpg,0.9591
807.jpg,0.9638
808.jpg,0.8934
809.jpg,0.9338
810.jpg,0.9593
811.jpg,0.9618
812.jpg,0.9446
813.jpg,0.5806
814.jpg,0.9507
815.jpg,0.9580
816.jpg,0.9706
817.jpg,0.9760
818.jpg,0.9738
819.jpg,0.9570
820.jpg,0.9707
821.jpg,0.9157
822.jpg,0.9763
823.jpg,0.9600
824.jpg,0.9627
825.jpg,0.9588
826.jpg,0.9430
827.jpg,0.9671
828.jpg,0.9652
829.jpg,0.9562
830.jpg,0.9573
831.jpg,0.9757
832.jpg,0.9635
833.jpg,0.9562
834.jpg,0.9485
835.jpg,0.9741
836.jpg,0.9668
837.jpg,0.9604
838.jpg,0.9496
839.jpg,0.9776
840.jpg,0.8482
841.jpg,0.9694
842.jpg,0.9511
843.jpg,0.6182
844.jpg,0.9400
845.jpg,0.9432
846.jpg,0.9402
847.jpg,0.9590
848.jpg,0.9655
849.jpg,0.9641
850.jpg,0.9632
851.jpg,0.9681
852.jpg,0.9580
853.jpg,0.9442
854.jpg,0.9690
855.jpg,0.9599
856.jpg,0.9732
857.jpg,0.9646
858.jpg,0.9504
859.jpg,0.9576
860.jpg,0.9514
861.jpg,0.9404
862.jpg,0.9446
863.jpg,0.9229
864.jpg,0.9563
865.jpg,0.9615
866.jpg,0.9540
867.jpg,0.9725
868.jpg,0.9688
869.jpg,0.9782
870.jpg,0.9622
871.jpg,0.9481
872.jpg,0.9718
873.jpg,0.9648
874.jpg,0.9505
875.jpg,0.9597
876.jpg,0.9551
877.jpg,0.9733
878.jpg,0.6751
879.jpg,0.8733
880.jpg,0.9846
881.jpg,0.9577
882.jpg,0.9486
883.jpg,0.9478
884.jpg,0.9554
885.jpg,0.9419
886.jpg,0.9526
887.jpg,0.9366
888.jpg,0.9606
889.jpg,0.9702
890.jpg,0.9558
891.jpg,0.9182
892.jpg,0.9389
893.jpg,0.9613
894.jpg,0.9631
895.jpg,0.9343
896.jpg,0.9481
897.jpg,0.9501
898.jpg,0.9565
899.jpg,0.9379
900.jpg,0.9709
901.jpg,0.9617
902.jpg,0.9623
903.jpg,0.9290
904.jpg,0.9401
905.jpg,0.9718
906.jpg,0.9711
907.jpg,0.9288
908.jpg,0.9558
909.jpg,0.9632
910.jpg,0.9563
911.jpg,0.9573
912.jpg,0.9406
913.jpg,0.9538
914.jpg,0.9733
915.jpg,0.8309
916.jpg,0.9340
917.jpg,0.9572
918.jpg,0.9445
919.jpg,0.9797
920.jpg,0.9710
921.jpg,0.9742
922.jpg,0.8649
923.jpg,0.9382
924.jpg,0.9786
925.jpg,0.9736
926.jpg,0.9734
927.jpg,0.9737
928.jpg,0.9729
929.jpg,0.8897
930.jpg,0.9535
931.jpg,0.9548
932.jpg,0.9444
933.jpg,0.9591
934.jpg,0.9163
935.jpg,0.9707
936.jpg,0.9563
937.jpg,0.9190
938.jpg,0.9503
939.jpg,0.8588
940.jpg,0.9595
941.jpg,0.9634
942.jpg,0.9625
943.jpg,0.9323
944.jpg,0.9446
945.jpg,0.9470
946.jpg,0.9515
947.jpg,0.9621
948.jpg,0.9611
949.jpg,0.9755
950.jpg,0.9157
951.jpg,0.9603
952.jpg,0.9657
953.jpg,0.9796
954.jpg,0.9296
955.jpg,0.9424
956.jpg,0.9554
957.jpg,0.9215
958.jpg,0.9536
959.jpg,0.9498
960.jpg,0.9724
961.jpg,0.9798
962.jpg,0.9550
963.jpg,0.9607
964.jpg,0.9159
965.jpg,0.9715
966.jpg,0.9111
967.jpg,0.9776
968.jpg,0.9294
969.jpg,0.9613
970.jpg,0.9670
971.jpg,0.9261
972.jpg,0.9108
973.jpg,0.9616
974.jpg,0.9358
975.jpg,0.9661
976.jpg,0.9715
977.jpg,0.9267
978.jpg,0.9621
979.jpg,0.9655
980.jpg,0.9272
981.jpg,0.9592
982.jpg,0.8494
983.jpg,0.9516
984.jpg,0.9359
985.jpg,0.9698
986.jpg,0.9546
987.jpg,0.9702
988.jpg,0.9663
989.jpg,0.9584
990.jpg,0.9683
991.jpg,0.9416
992.jpg,0.9670
993.jpg,0.9183
994.jpg,0.9757
995.jpg,0.9277
996.jpg,0.9737
997.jpg,0.9143
998.jpg,0.9595
999.jpg,0.9010
1000.jpg,0.9625
1001.jpg,0.9715
1002.jpg,0.9570
1003.jpg,0.9672
1004.jpg,0.9548
1005.jpg,0.9641
1006.jpg,0.9590
1007.jpg,0.9348
1008.jpg,0.9822
1009.jpg,0.9432
1010.jpg,0.9459
1011.jpg,0.9208
1012.jpg,0.9554
1013.jpg,0.9768
1014.jpg,0.9575
1015.jpg,0.9663
1016.jpg,0.9137
1017.jpg,0.9765
1018.jpg,0.9637
1019.jpg,0.9612
1020.jpg,0.9624
1021.jpg,0.9659
1022.jpg,0.9571
1023.jpg,0.9709
1024.jpg,0.9797
1025.jpg,0.9519
1026.jpg,0.9612
1027.jpg,0.9598
1028.jpg,0.9605
1029.jpg,0.9645
1030.jpg,0.9626
1031.jpg,0.9658
1032.jpg,0.8873
1033.jpg,0.9613
1034.jpg,0.9457
1035.jpg,0.9267
1036.jpg,0.8885
1037.jpg,0.9558
1038.jpg,0.8758
1039.jpg,0.9584
1040.jpg,0.9490
1041.jpg,0.9754
1042.jpg,0.9278
1043.jpg,0.9627
1044.jpg,0.9504
1045.jpg,0.9794
1046.jpg,0.9640
1047.jpg,0.9524
1048.jpg,0.9544
1049.jpg,0.9659
1050.jpg,0.9807
1051.jpg,0.9591
1052.jpg,0.9440
1053.jpg,0.9445
1054.jpg,0.9801
1055.jpg,0.8399
1056.jpg,0.9686
1057.jpg,0.9704
1058.jpg,0.9453
1059.jpg,0.9470
1060.jpg,0.9606
1061.jpg,0.9619
1062.jpg,0.9641
1063.jpg,0.9712
1064.jpg,0.9594
1065.jpg,0.9716
1066.jpg,0.9631
1067.jpg,0.9658
1068.jpg,0.9680
1069.jpg,0.9459
1070.jpg,0.9741
1071.jpg,0.9841
1072.jpg,0.8702
1073.jpg,0.9655
1074.jpg,0.9459
1075.jpg,0.9573
1076.jpg,0.9679
1077.jpg,0.8871
1078.jpg,0.9579
1079.jpg,0.9629
1080.jpg,0.9526
1081.jpg,0.9532
1082.jpg,0.9443
1083.jpg,0.9513
1084.jpg,0.9694
1085.jpg,0.9603
1086.jpg,0.9087
1087.jpg,0.8325
1088.jpg,0.9608
1089.jpg,0.9350
1090.jpg,0.9600
1091.jpg,0.9426
1092.jpg,0.9050
1093.jpg,0.9574
1094.jpg,0.9653
1095.jpg,0.9685
1096.jpg,0.9378
1097.jpg,0.9733
1098.jpg,0.9539
1099.jpg,0.9519
1100.jpg,0.9254
1101.jpg,0.9533
1102.jpg,0.9720
1103.jpg,0.9693
1104.jpg,0.9777
1105.jpg,0.9147
1106.jpg,0.9391
1107.jpg,0.9780
1108.jpg,0.9498
1109.jpg,0.9391
1110.jpg,0.9776
1111.jpg,0.9600
1112.jpg,0.9674
1113.jpg,0.9684
1114.jpg,0.9647
1115.jpg,0.9624
1116.jpg,0.9235
1117.jpg,0.9631
1118.jpg,0.9692
1119.jpg,0.9770
1120.jpg,0.9786
1121.jpg,0.9612
1122.jpg,0.9717
1123.jpg,0.9775
1124.jpg,0.9537
1125.jpg,0.9578
1126.jpg,0.9521
1127.jpg,0.9697
1128.jpg,0.9459
1129.jpg,0.8496
1130.jpg,0.9025
1131.jpg,0.9325
1132.jpg,0.9565
1133.jpg,0.9257
1134.jpg,0.9614
1135.jpg,0.9583
1136.jpg,0.9405
1137.jpg,0.9519
1138.jpg,0.9817
1139.jpg,0.9655
1140.jpg,0.9629
1141.jpg,0.9607
1142.jpg,0.9544
1143.jpg,0.9775
1144.jpg,0.9545
1145.jpg,0.9694
1146.jpg,0.9677
1147.jpg,0.9504
1148.jpg,0.9693
1149.jpg,0.9804
1150.jpg,0.9587
1151.jpg,0.9659
1152.jpg,0.9600
1153.jpg,0.9734
1154.jpg,0.9501
1155.jpg,0.9602
1156.jpg,0.9706
1157.jpg,0.9555
1158.jpg,0.9615
1159.jpg,0.9599
1160.jpg,0.9606
1161.jpg,0.9407
1162.jpg,0.9530
1163.jpg,0.9473
1164.jpg,0.9751
1165.jpg,0.8987
1166.jpg,0.9614
1167.jpg,0.9768
1168.jpg,0.9727
1169.jpg,0.8899
1170.jpg,0.9669
1171.jpg,0.9133
1172.jpg,0.9490
1173.jpg,0.9627
1174.jpg,0.9643
1175.jpg,0.9493
1176.jpg,0.9566
1177.jpg,0.9588
1178.jpg,0.9710
1179.jpg,0.9457
1180.jpg,0.9479
1181.jpg,0.8884
1182.jpg,0.9623
1183.jpg,0.9468
1184.jpg,0.9668
1185.jpg,0.9624
1186.jpg,0.9634
1187.jpg,0.8870
1188.jpg,0.9480
1189.jpg,0.9139
1190.jpg,0.9668
1191.jpg,0.9562
1192.jpg,0.9585
1193.jpg,0.9475
1194.jpg,0.9729
1195.jpg,0.9403
1196.jpg,0.9809
1197.jpg,0.9226
1198.jpg,0.9648
1199.jpg,0.9573
1200.jpg,0.9508
1201.jpg,0.9514
1202.jpg,0.9705
1203.jpg,0.9673
1204.jpg,0.9719
1205.jpg,0.9601
1206.jpg,0.9664
1207.jpg,0.9626
1208.jpg,0.9458
1209.jpg,0.9728
1210.jpg,0.9361
1211.jpg,0.9541
1212.jpg,0.9881
1213.jpg,0.9644
1214.jpg,0.9335
1215.jpg,0.9209
1216.jpg,0.9540
1217.jpg,0.9602
1218.jpg,0.9532
1219.jpg,0.9432
1220.jpg,0.9547
1221.jpg,0.9666
1222.jpg,0.9057
1223.jpg,0.9331
1224.jpg,0.9442
1225.jpg,0.9823
1226.jpg,0.9625
1227.jpg,0.9683
1228.jpg,0.9424
1229.jpg,0.9511
1230.jpg,0.9695
1231.jpg,0.8711
1232.jpg,0.9595
1233.jpg,0.9451
1234.jpg,0.9475
1235.jpg,0.9546
1236.jpg,0.9564
1237.jpg,0.9494
1238.jpg,0.9082
1239.jpg,0.9725
1240.jpg,0.9206
1241.jpg,0.9549
1242.jpg,0.9479
1243.jpg,0.9678
1244.jpg,0.9560
1245.jpg,0.9689
1246.jpg,0.9731
1247.jpg,0.9595
1248.jpg,0.9599
1249.jpg,0.9508
